,child_id,video_onset,trial_type,absolute_onset,absolute_offset,trial_type_onset,trial_type_offset,parentEnded,relative_onset,relative_offset,fam_or_test,scene,trial_number
0,BEV5ZY,2022-02-23 22:40:39.483,fam-barrier-jump,2022-02-23 22:44:04.072,2022-02-23 22:44:46.613,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,204589.0,247130.0,fam,barrier-jump,5
0,BEV5ZY,2022-02-23 22:40:39.483,fam-barrier-jump,2022-02-23 22:44:51.390,2022-02-23 22:45:28.649,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,251907.0,289166.0,fam,barrier-jump,6
0,BEV5ZY,2022-02-23 22:40:39.483,fam-barrier-jump,2022-02-23 22:45:33.490,2022-02-23 22:45:41.447,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,294007.0,301964.0,fam,barrier-jump,7
0,BEV5ZY,2022-02-23 22:40:39.483,fam-barrier-jump,2022-02-23 22:45:46.164,2022-02-23 22:45:56.444,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,306681.0,316961.0,fam,barrier-jump,8
0,BEV5ZY,2022-02-23 22:40:39.483,testA-barrier-jump,2022-02-23 22:45:58.733,2022-02-23 22:46:05.533,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,319250.0,326050.0,testA,barrier-jump,9
0,BEV5ZY,2022-02-23 22:40:39.483,testB-barrier-jump,2022-02-23 22:46:08.172,2022-02-23 22:46:28.664,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,328689.0,349181.0,testB,barrier-jump,10
0,BEV5ZY,2022-02-23 22:40:39.483,testB-barrier-jump,2022-02-23 22:46:42.929,2022-02-23 22:46:54.899,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,363446.0,375416.0,testB,barrier-jump,11
0,BEV5ZY,2022-02-23 22:40:39.483,testA-barrier-jump,2022-02-23 22:46:56.873,2022-02-23 22:47:11.341,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,377390.0,391858.0,testA,barrier-jump,12
0,RTPLRQ,2022-02-24 15:22:57.131,fam-barrier-jump,2022-02-24 15:23:02.721,2022-02-24 15:23:47.851,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,5590.0,50720.0,fam,barrier-jump,1
0,RTPLRQ,2022-02-24 15:22:57.131,fam-barrier-jump,2022-02-24 15:23:52.737,2022-02-24 15:24:37.845,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,55606.0,100714.0,fam,barrier-jump,2
0,RTPLRQ,2022-02-24 15:22:57.131,fam-barrier-jump,2022-02-24 15:24:42.912,2022-02-24 15:25:28.006,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,105781.0,150875.0,fam,barrier-jump,3
0,RTPLRQ,2022-02-24 15:22:57.131,fam-barrier-jump,2022-02-24 15:25:33.084,2022-02-24 15:26:18.172,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,155953.0,201041.0,fam,barrier-jump,4
0,RTPLRQ,2022-02-24 15:22:57.131,fam-barrier-jump,2022-02-24 15:26:23.056,2022-02-24 15:26:46.916,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,205925.0,229785.0,fam,barrier-jump,5
0,RTPLRQ,2022-02-24 15:22:57.131,fam-barrier-jump,2022-02-24 15:26:51.978,2022-02-24 15:27:37.069,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,234847.0,279938.0,fam,barrier-jump,6
0,RTPLRQ,2022-02-24 15:22:57.131,fam-barrier-jump,2022-02-24 15:27:41.984,2022-02-24 15:28:01.424,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,284853.0,304293.0,fam,barrier-jump,7
0,RTPLRQ,2022-02-24 15:22:57.131,fam-barrier-jump,2022-02-24 15:28:06.233,2022-02-24 15:28:16.247,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,309102.0,319116.0,fam,barrier-jump,8
0,RTPLRQ,2022-02-24 15:22:57.131,testB-barrier-jump,2022-02-24 15:28:19.096,2022-02-24 15:28:30.865,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,321965.0,333734.0,testB,barrier-jump,9
0,RTPLRQ,2022-02-24 15:22:57.131,testA-barrier-jump,2022-02-24 15:28:33.199,2022-02-24 15:28:57.930,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,336068.0,360799.0,testA,barrier-jump,10
0,RTPLRQ,2022-02-24 15:22:57.131,testA-barrier-jump,2022-02-24 15:28:59.917,2022-02-24 15:29:09.551,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,362786.0,372420.0,testA,barrier-jump,11
0,RTPLRQ,2022-02-24 15:22:57.131,testB-barrier-jump,2022-02-24 15:29:11.692,2022-02-24 15:29:26.146,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,374561.0,389015.0,testB,barrier-jump,12
0,RTPLRQ,2022-02-24 15:22:57.131,testB-barrier-jump,2022-02-24 15:29:42.614,2022-02-24 15:29:50.836,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,405483.0,413705.0,testB,barrier-jump,13
0,RTPLRQ,2022-02-24 15:22:57.131,testA-barrier-jump,2022-02-24 15:29:52.880,2022-02-24 15:30:08.733,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,415749.0,431602.0,testA,barrier-jump,14
